id,name,followers,genres,popularity,related_artists_count,related_artists_ids
0gSAxSvAApQc71cTpoXDFu,Tenille Arts,37532.0,"['canadian contemporary country', 'contemporary country', 'country pop']",62,20,6Iz3eq2aQGFf7TbGT2iahL;6jHWWttC33OQdEDnUXtYrq;5l2O3KSyCkTtjwcTLixHi5;3Og5as5vV5n1iTR5iaNNZ6;0WicR9iYAPd0Bi7i3bz9MB
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4562300.0,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",89,20,4r63FhuTkUYltbVAg5TQnk;4Ga1P7PMIsmqEZqhYZQgDo;0huGjMyP507tBCARyzSkrv;5zctI4wO9XSKS8XwcnqEHk;3Fl1V19tmjt57oBdxXKAjJ
4fhMRfGsaS3KjIz3cR191O,Rampa,13.0,[],2,0,
4Qqv6OWMVafSzLodTuhEoz,Asher,18.0,[],1,0,
0s3o12AGOBtOrv24GmY2sM,Sweet,11.0,[],0,0,
0XLKhXxquwsKKtQVLA3Ifj,Die Paldauer,20707.0,"['classic schlager', 'discofox', 'schlager', 'volksmusik']",37,20,5TaYIuMl20kU7z83HeIi6c;3lmI2SqWBGUla1vXSbseUF;5yHyE5Nh0plBI9YNf8fWLH;2fwpETLXQSMKRHWMYGqhRM;3wbftONQjYa0CGlyEwxJUR
0sAQ6ln7fHovbG6Tk2Phrf,Anna-Maria Zimmermann,54274.0,"['bubblegum dance', 'discofox', 'german pop', 'partyschlager', 'schlager']",53,20,3nrxbDUVMUDDrBCRposrDL;3Mo95ihBh6I8sqvHh7ycax;4rvJA6PKInIg35XkH4HESw;4JvTPg21oy9Ybu8ISOSWG3;1bVXntDWimvB7WNTAzhOOR
3M9EMaTryR42e52Pz2HiV2,Xhensila,9889.0,['albanian pop'],49,20,0nRwbKRsrWuehEbJ8SBb2j;0RmQkIqqDYOobCkiWcSvsY;2TNgKsBYeUMtCtTrSzthNv;4anj9zOF7FjhA3z4PGEplr;2ZuJ3O0fOv3tkh6CFmyrf2
04jo4RmUyiKBN4WGqGWxLX,Sombra,4.0,[],0,0,
2G57Fx8Vt1B98jvjzs3k5H,Los Perlas,5259.0,"['cueca chilena', 'folklore chileno']",14,20,25iPZnrdjEMSYXjUxdfgc6;03Wae274d1iIf9Iev7yjkE;1PKLSOZdJNkP1XK3Wg3JgB;6f9OFVY0iOAWR0JcuT0s8D;3LHRwVrwDhdoROmFRTkq7K
1W3ifDrNU3UmKtYwqxXmly,Coro Chile Canta,673.0,['folklore chileno'],11,20,1mKoa92Kbcak032cKkJJV0;3oQPBzzI6xbjuC0TFQA5QD;3LHRwVrwDhdoROmFRTkq7K;0IwTtQfE1SzWhYMvKxaBWt;4Ex7B8kNzifAkgjJFZtvHn
3HCFe8FTcz34HQ2JXiufRl,Mirtha Iturra,5527.0,"['cumbia ranchera', 'folklore chileno']",35,20,1gIsFPHlsi6qb4I8VUdYxG;0fv8tk8cAxHaXGZQOKsyev;4fy7q6argEZyJd2iPFG21M;6g293XK6eqwkHOsP2m4ru1;4vkOLg1AyJgDqF9xwLsgXR
0dQUkvpKTvHbsTxXKcIN0S,Adan La Amenaza,1283.0,[],54,20,0BGiSyJ9S3YV3f40x5eK3r;71aVfUAw366bJwk1ePQhzA;2j6Up11EpEUKQ5yIfFXhdU;6pU1pqpZXzQZIQizJpYv95;6Jlck8qXRgXVgbAfwF3UuD
25iPZnrdjEMSYXjUxdfgc6,Los Hermanos Campos,23496.0,"['cueca chilena', 'cumbia ranchera', 'folklore chileno']",32,20,3D3id8MJojsRORQb64SG3O;4ZAKPzcE6qTbDhNDqF4MF0;03Wae274d1iIf9Iev7yjkE;3lV7wbQLW7J7JKGo1nZwHU;6f9OFVY0iOAWR0JcuT0s8D
7dfX51NilsTMR102bfWY9j,Sabotage,5088.0,[],43,0,
7qaHFNFCjcXpsHQM5NQhaK,El Cruce,14628.0,"['blues latinoamericano', 'chilean rock']",32,20,1V9tvIpFfMl1cFJjxJKAre;77AlmICl9sl7wXBJmC4V08;6WcoLUYMQyttg3fFIkou6X;06hxCeDcTDV3cuOyws488C;30iOgrPV86QMnMsPOJYHOJ
5PoJhiT21fXvZitg3guhiJ,( Me Llamo ) Sebastián,34814.0,"['chilean indie', 'chilean rock']",40,20,5cD6bctPV8wtKpO4o8ZtTQ;4iYtGmJwcET4ym55GMp4Zm;00kBFCMv8iB3aMpHy043LO;4BsdSj5TfV0HQiUwdRBQbk;4KyZLSFxk5EZnqkceVEvga
3ofeDjH3XD66EbnLIHWk8i,Inti Illimani Histórico,9003.0,['nueva cancion'],43,20,76sZcEL2ZXBTqNeFJAhlup;0qX7rdOqbH8vUUeXUUsiqf;4cCVNFShP38zaKGuo8QSMN;2aRPBh4HSVPmevvlsCySOt;0S7gyQcve5aVdbPiUjym4H
65F6OtLWx2jRUCjEgjj9D6,Los Gatos Negros,11306.0,"['cumbia ranchera', 'folk punk']",42,20,1cOj2cT6klUVMdoPEQzXkg;75eWkNkKojgTQkfvTz9hvw;2U7vcD3uJaqqzcfpq94Z5L;6B7SbcZHlWA7m3pggswxxx;0TF5GTnQ6cdDVRhfGyIXM2
1B8h9tQRqagUQ7XcHRvh3k,Brous One,10560.0,"['indie deutschrap', 'jazz boom bap', 'rap chileno']",45,20,3rCwiAT9oVk1TRcY8A5x9r;0pkecf4XKAVfFHUtgdoSE9;38OPqGlHHCPAsL87VM10Su;1C3kvlK0zb8LkXCu5KQSAn;2ZoufZYy2FcQQSBZbkO6Bb
0EShyzemaVRTIukphkQZBZ,Zalo Reyes,36230.0,"['nueva cancion', 'pop romantico']",46,20,2Tvx0xTgN6ok9PXCNKbPBW;6ZFPqrsBkF6WDMe9h9rXQT;5RKjlS1wJUuABFzjyJAkdM;1SvxElxxHBvKujNu4UsfNx;7eGr6AxHNDZQ0PWbb8apY0
1p5MGlN01vwR008ce7818d,Cestar,14071.0,"['rap chileno', 'reggae en espanol']",46,20,6J9Vq69rGl3fJftWDT8jaK;0lTSSQrxOMu4Keh48GrIkX;4ESPpWZvZ1EPO1yASh26fO;5W7vbxMex5UtO8ugjXZvwp;271TPCWy79Q4utmSP6uSQg
4nZIpprPGQmOEECVZ8VDIT,Matanza,31893.0,"['electronica chilena', 'latintronica', 'organic electronic']",47,20,3fxdn6mfKvNFJ1Zx37On7W;0PTJ848ulShbjTx2yqaAlb;73swvRHLV2DJfD57xx5CBN;5sNieaixWfKFosseXlWOym;6l78ydrIl7eG2kPTwGXaz7
6J9Vq69rGl3fJftWDT8jaK,Shamanes Crew,180946.0,"['chilean rock', 'rap chileno', 'reggae en espanol']",53,20,50u2mXgysmTttY0BizYWAo;1p5MGlN01vwR008ce7818d;1bwsprbGyKx2vBbPAwVebl;6kcdJiENvD273QC9rFoP5a;3GlN5joOPb7aAQVJLSPpJx
1FuJ52kzTUVS0HITGdgkLD,Malito Malozo,20485.0,['reggaeton flow'],52,20,2vnaEm73LHWfchNiQccNBa;7cxvGk3OKObcoj6K6Ohfma;0fTQ3jEDT1eDQG3URLTwEo;19cJmmJHLQklVrUkI8Y9oo;7dHiLDmaaoJ7XwEqWCcIah
2OEZ0KKJrKXsRQ6hU9bbfS,Kevin Martes 13,109132.0,"['reggaeton chileno', 'reggaeton flow', 'trap chileno', 'trap latino']",48,20,5NenY2Jl9wwLRxf86go4Y8;6HEXFITiBnRb5lovvpgFcs;7thOJx5gcuoJcEcaoHsPAk;7cxvGk3OKObcoj6K6Ohfma;0wWmUneAuhQn9L3qibj5UO
0KPHupxNcc9XMQ0SSn3LKo,Dënver,48909.0,"['chilean indie', 'chilean rock', 'pop electronico']",41,20,0M8uC0u1YRUGCieOKmQF02;6SwRy6PTx8ehNGCdcDp3mt;6EwwcDTg6CKzsuWq7Xbd7D;47hetBUhKhfBmk8nXeriqN;7IoWRnQriyj7YYLpvx00jv
6rHwFb0YjWexAYxTjm4eIj,Nickoog Clk,994.0,[],43,20,29fcEFHRcOhfTYXvS8POPV;0LKGP5HWxTMQL28zNFSIet;36zEPQUuk5tGABHJfIEtwU;7eHy7y3HmuLJgm5XiPbea3;1X3ZWrofyvyRd5OEr4z5B2
0UTzLuwz9RvFOCnwAZjUxn,Bratty,77999.0,"['mexican indie', 'sinaloa indie']",61,20,2W0kFBz6nHARNF7A5KlWYG;3fS9E7MLqc9VAQJeaE5B19;2tIqInS49Hrak4q0Om3BUH;3UP83Ekm9Jse6j0dWZJlH9;76aFiLtqQ3kqvPxLe3D8ri
7ofFYkKWQu6FVZjWnkGtVJ,Emilia,0.0,[],5,0,
6VOoiigTiLVgsMQPP1JOdC,Crissin,194.0,[],35,20,5OBK3iQwjNQqElPmn4TgAE;5IYRfypwG9BDDh5ZRPI80z;14ASSasIb42tG16ym4kVfh;7j6DKwmjbxvpQO8h914uEz;1TA5sGRlKUJXBN4ZyJuDIX
07rttzXmqMPTfT86ZTDLuo,Plan B,0.0,[],0,0,
3DsX2A7zThnL43eNdkv7M9,Hugo,867.0,[],12,20,6nNfOfgm69ASAI4UM8Xaym;0X7JiELW098QCbDzdu9rA2;501jZ73SyTVmMX5oAPYwEX;6rgOaYJps51uMmUyzm5fi7;7qY3EcnVR7pBXBzaHi3bYo
5wfa9j7zoh0PmLWqUdQffi,Jiří Horák,0.0,[],1,0,
6H9jq07AEnzAJfyznp7s5v,Lili,0.0,[],0,0,
3lmI2SqWBGUla1vXSbseUF,Fernando Express,13378.0,"['classic schlager', 'discofox', 'schlager', 'volksmusik']",37,20,5TaYIuMl20kU7z83HeIi6c;2fwpETLXQSMKRHWMYGqhRM;5yHyE5Nh0plBI9YNf8fWLH;0XLKhXxquwsKKtQVLA3Ifj;2AFM3kpVkIwNbYGOit16hT
3wbftONQjYa0CGlyEwxJUR,Brunner & Brunner,36108.0,"['classic schlager', 'discofox', 'schlager', 'volksmusik']",42,20,5TaYIuMl20kU7z83HeIi6c;0rFjQZAuPOhjYhRaGHNbKR;3XblYf2FLBX59yq3vchF54;2fwpETLXQSMKRHWMYGqhRM;0XLKhXxquwsKKtQVLA3Ifj
0J3jrWrFGmzZIGQFRmtTIc,Oliver Frank,8547.0,"['classic schlager', 'discofox', 'schlager']",40,20,3Mo95ihBh6I8sqvHh7ycax;3nrxbDUVMUDDrBCRposrDL;159oJddLiuKFNYTa3ZNueS;4HOdTXLqyTm9Nkiqc5hyXK;3AwmEuLA3inwdK6EGvHw8j
7pNnbFPWqtDSdSeNydTPbJ,Marc Pircher,11754.0,"['classic schlager', 'discofox', 'schlager', 'volksmusik', 'zillertal']",45,20,5zhgr2K8b8Zmp5exDcyM8y;058bioyBUzSkKCfrqvODLu;6adGYZ9CU5LPwqLYt6yQc7;2vUBGcnDBOJ73PGjPZEY1F;6FBTjVOiDsYI2yK9aUTzsO
3nrxbDUVMUDDrBCRposrDL,Michael Wendler,69522.0,"['bubblegum dance', 'discofox', 'partyschlager', 'schlager']",51,20,3Mo95ihBh6I8sqvHh7ycax;159oJddLiuKFNYTa3ZNueS;0J3jrWrFGmzZIGQFRmtTIc;4rvJA6PKInIg35XkH4HESw;3fgh28NoU2ArVdUdymvnf3
2zFl29HAAc7ayyjDjAXwLI,Daniela Alfinito,10851.0,"['discofox', 'schlager']",47,20,0y76C4jpyAho4UW1jyyDls;49r1jeuSVqFl2CtZHAb9oQ;31FayCDysz9SnE2rgNGMql;3MyedvCjmevuD3ix6ErVbw;6Aq7HTrmlbXmXU6vE4y3ka
1YKOZiYrbyc1drGZoeE6lS,DJ Ostkurve,2678.0,['partyschlager'],39,20,3f56dbtoRz7bucWJUeofzK;1bVXntDWimvB7WNTAzhOOR;4JvTPg21oy9Ybu8ISOSWG3;3uerosZ91y17oppzjAySzN;4H4cFrB3OtGQdulZ0T8KTg
3QK6XTFKV94wlcLVQkBJ8O,Fantasy,33901.0,"['classic schlager', 'discofox', 'schlager']",46,20,159oJddLiuKFNYTa3ZNueS;0rFjQZAuPOhjYhRaGHNbKR;3XblYf2FLBX59yq3vchF54;5TaYIuMl20kU7z83HeIi6c;0J3jrWrFGmzZIGQFRmtTIc
43HoYloPRWQg1de2tqvDxk,Killermichel,5922.0,"['discofox', 'partyschlager']",42,20,0wthMVPZokXfreetdLFWaw;39YvoTb5qQYoH0hfP9jD21;3CAxQbEOPnxzxhed0k0gHf;2ctUnxn4qlNB9rYMyKJuMf;05rSvf1zNgSF9sQa5ulkFs
4dfYua3wPCN3mq8EStDZkZ,Dexter,30620.0,['indie deutschrap'],49,20,0a1z8mu6ociKEdsvNcQqJs;1lbkvzH1eUL0VLD99hb32x;4riceIF5JCEKaSIwwLqIYt;7gn8FSibCqWvm96uubcEJk;3sAbVxYjczgrSmGrxcu7bM
6oZhc4ONSAMn6RYg6o6VWL,Crystal F,21921.0,"['deep german hip hop', 'psychokore', 'tekk']",51,20,5rtV07TbeCwWW8j4YUerXi;7LShuJy9qVI7HLLvFR2uOI;6vJcl9Obo3AKxosH1ckqrM;18MnSzcr9mQFcfx4w0TmeC;3ewhuv1HutVqyyyVgO8ZkD
6Aq7HTrmlbXmXU6vE4y3ka,Tanja Lasch,6481.0,"['discofox', 'schlager']",39,20,06ULheMzKUfAeW62nmb4xX;49r1jeuSVqFl2CtZHAb9oQ;0QIoY3h8jvPGbNHZR4jnNa;2zFl29HAAc7ayyjDjAXwLI;3MyedvCjmevuD3ix6ErVbw
05rSvf1zNgSF9sQa5ulkFs,DJ Düse,14147.0,"['discofox', 'partyschlager']",47,20,6VNu7T77rq5v76M4pzaRwD;3f56dbtoRz7bucWJUeofzK;0wthMVPZokXfreetdLFWaw;6dKYo2aegt1Cpez6tyd2ai;2ctUnxn4qlNB9rYMyKJuMf
3f56dbtoRz7bucWJUeofzK,Almklausi,27404.0,"['bubblegum dance', 'discofox', 'oktoberfest', 'partyschlager', 'schlager']",51,20,4JvTPg21oy9Ybu8ISOSWG3;2AkhLtPZf3dPJZRrXqBqXb;6bt8AKXF0E1m0IoI0o5I4N;4rvJA6PKInIg35XkH4HESw;4Var3h6yuywodlXXU6WT5U
4lRkNAQP2nJV4rj3CjkdXd,Frenzy,3266.0,['partyschlager'],43,20,3CAxQbEOPnxzxhed0k0gHf;5heRYEvhqkSeFnGqFF35TR;0wthMVPZokXfreetdLFWaw;2hT4FTnPL2ChV1ubZhXWOm;6VNu7T77rq5v76M4pzaRwD
07vNMZfNvVVmo0Ajvj8foo,Die Gebrüder Brett,37903.0,"['leipzig electronic', 'tekk']",50,20,2lnekSabtgxkHRWSb13o64;5yzLRjAu6ni4Bb3fQDED2q;1ZaV7vibPmLl5OCje4RRgZ;3feOSXm5By7BCxuBwa2wbb;5uFK5OMRw5vqUna1tvbbCG
159oJddLiuKFNYTa3ZNueS,Nik P.,98998.0,"['classic schlager', 'discofox', 'schlager', 'volksmusik']",52,20,3XblYf2FLBX59yq3vchF54;2fwpETLXQSMKRHWMYGqhRM;0rFjQZAuPOhjYhRaGHNbKR;5TaYIuMl20kU7z83HeIi6c;2g5z3oC7ppB9qfFnz9icds
7z7UeKh2Y7m3DLpVs0458h,Trille,2325.0,[],38,20,1XuOxeq7zKZTvilwbHdS6v;0OKQx5tW0vxtKwYVblZTkq;0jl1GB62whNLQlOh2cZjL7;3PWVGBibvYW9YfZX6ayYq8;79rcaxvUADONFx3q5piYib
32ejcIBfk6cbs473H0LlBE,Rune RK,14757.0,"['dakke dak', 'danish electronic']",48,20,1adncZQpQ0JKUUCTJyPho4;0UN8vGMxWEBKNNu8NtyF96;7lbTzUBIc6BXQNFFvkTqIF;2WBWT3U7OrHDODuZo8n5ee;1HcAkAeL4xf02wzAnl7mIV
7BurrgZlDYQq21aRqKgHtZ,Nixen,3093.0,['danish hip hop'],30,20,0zB7FfgMjmQTIsyxiNcv2I;7uN1dlbjTpnAsBg5ONoAv4;73Mu5g5dRrWeXmgevdCalO;0X7S9BiCFjGRK3U6lazy2J;7gVEkedcMGPHiqkJYTgC8x
1PqkzV8bXUf9ZBPC6OJo7o,Kongsted,23298.0,"['dakke dak', 'danish electronic', 'danish pop']",46,20,3kI2qtr3zCuB4YbDl5yvkh;434SxmL2g1j0tJfzewAJJS;6jPriOYMyUL9kNonBI1CNd;6M4RgHnN6u48xM8rbTintP;2ZuweXv0TkfsidZOLZZoM2
1gZsxNKQOP0Bu2Obdx1YNR,Kaka,19939.0,[],37,20,49RU88uYsEKLG31sTyEcIo;6l2TcYHKMr6XQn5hxfD48E;3IzKjlnVRI9kv9MLlEPflC;7fOvQFIRL7o1WGXujMXQ46;5czuvir0rK9CtjLZ1JUB6V
6S8jtBAwQPuau8aiYxIDk9,Choke,719.0,['metal paranaense'],44,20,0CgNBUjkT5J7qltI5GzanT;6LaK7jiyyNzB8JVhddxZxG;1oaMWsQX9YrG54bcuQzv3W;3f2ws647ltMoDxyLl6f2RT;0D1e2Smpu1rzrXFSyEE9Ta
7p3ipw2PvGG0X2x6zL1DLO,Mauricio Rengifo,199.0,[],52,11,4KLOMib6zqzNayKwLWTs2Q;4VMYDCV2IEDYJArk749S6m;3E6xrwgnVfYCrCs0ePERDz;329e4yvIujISKGKz1BZZbO;07YUOmWljBTXwIseAUd9TW
2fBjqzuIaeBvyCLw9UnyCh,Sandra,13.0,[],14,0,
4PmxbsWP1u0TnvqcrIA9ze,Vieux Farka Touré,25376.0,"['afropop', 'malian blues', 'mande pop', 'world']",46,20,63Bilw49Uv4s2wnovytDVU;6CFWXwqEBUi0UFoIIxmg9h;3mNygoyrEKLgo6sx0MzwOL;06Ib5crxFFg8jg3q8ZP77W;2nCACYdIndYchzX4bxLcTW
0W2uPY2bPqyGxEYBJUuHfa,Grace Tither,375.0,[],47,0,
5v6CgRyYharxumHzMpzctL,Midi Culture,7608.0,['slap house'],52,20,08DSJJgXCbLcuMU5HHYsFQ;1KQ41h2cgeQkvjHjoJOt2l;5697sWl951kKEnsCXGZarM;2louipoTEuHwO4gXQIHAMP;4T8dF8zYAxgtlPPICuFQ5w
6UEzFyCNDtURg1l55RTbbi,Healthy Chill,659.0,[],49,20,0tvpihdAsKiNnP6sWS3jUI;5pkA4dtCXRdZDoTpp1ezH6;0bsFolWk0MVMH2V5iD8oZQ;6zSBkdKFLKKggDtE3amfCk;4JxwQHyOojOpjEx3fSCJms
2zTuJejwDNORTLRCkQPbHy,Dany Synthé,1035.0,[],47,20,2vCOfKQ7WFyWmuHbTz7OgG;1xAkr1syMoClC66pHMk2Eq;5un78gf3HzGs8Kgeoflgna;6CSKMBCeQhddsPL63zvDhX;3mTLkUsH6xz7b0UjcNcVsN
4BqZuFqHJ8CLn3ig0f1m0G,Paul Johnson,13250.0,"['chicago house', 'classic house', 'deep house', 'disco house', 'filter house', 'vocal house']",44,20,583EYzsIVCz1HsEKZbuJ1k;5He9yPmPv0Du9hASUlTUjr;0AEbDFXbsssoSoC3pj91eq;3dE92yGWcrboP1kC5SWyqu;1ioarahrQVnmKor7JmN5Av
0AqlFI0tz2DsEoJlKSIiT9,Emilia,157882.0,['cumbia pop'],58,20,25Q4MN2O9yy7qzIY6HTgO3;6iYRN5eaz8LSxvwkhmwkRj;22P1OY4TRFRwhP0q29loQ8;0J65S0gB0D1gDEd0hK196k;5Rj6rNR8zIlUUDCs1OyPmW
3wnm0pkc0sPfV7UI2xlZlW,Estonian National Symphony Orchestra,822.0,['orchestra'],34,20,5x33Uq1PMrM4loHtEkXILN;4xz6NoBwhQYH0TLJU8bn5a;6ibvdCG0uLZYYq4HpUmXQ1;5FQKNAnsx5gogBNKeTek5u;3RPu1pwXXrPqamAp6OHZ8b
0Yk0PoyjQiEyIKgnaJFR0n,Traffic,3687.0,"['estonian pop', 'estonian rock']",29,20,0IBo1QzwnBeD4N8WS5aD5X;4hJQhuBqxqKxjNrjkz1Epz;510rdjcAaWLuhSrt393x8e;4ptP0tV3C4F8cJMkWzdtXv;2rdUWyphqOltYR6zPaMPrU
24V5UY0nChKpnb1TBPJhCw,Jai Wolf,236008.0,"['edm', 'electropop', 'future bass', 'indie electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house', 'vapor soul', 'vapor twitch']",64,20,01qbSocTDAe2DmKayS89A5;1Xq5wasmlEwC6TqCqJtP5o;1ikID9RZZMvkuBGDWrqajq;55FVjkpZs1zuo3zqBgrKtC;4aCkc4HrwC4Dopig7RELoH
1Zz6NBe8UIZjm88TvehFtx,Le Youth,69175.0,"['edm', 'house', 'nu disco', 'pop dance', 'progressive house', 'tropical house', 'vapor soul']",59,20,4bazJLWIv8CuqmgxJRiGqo;5UVzX8pQe6bb5ueNdfViih;6pcxIOhQCNb7DX2iuEXgxL;4eZebkMFU3xelF8mbZYXyl;3ifxHfYz2pqHku0bwx8H5J
0u18Cq5stIQLUoIaULzDmA,DROELOE,177693.0,"['bass trap', 'edm', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'vapor soul', 'vapor twitch']",62,20,3XFcu2NnGWceLNdxRCfYH3;1JV42BPeocUJ0EyQh8ug6V;55FVjkpZs1zuo3zqBgrKtC;0jNDKefhfSbLR9sFvcPLHo;1kwGj7uDO5WXVXtQLvGJr0
27SQHK4Y2VCsrfq5Trh9cD,Capella Academica Wien,18.0,[],16,20,5fbTFzQnY5DgtxWgQwyJne;5yWbjHfQGVcgtIg5OzWEcM;16kYhrjeAOHcnLcUsiaOwr;3AUBaq24wSvWT5gg6PIP0F;3xV7ujWkcEPmK4Yd2z5PLF
3bwENxqj9nhaAI3fsAwmv9,Tokyo Machine,142917.0,"['gaming edm', 'japanese dance pop']",59,20,6kx1NiHogZzkSU7lHMc3Ow;4VqBNQRr0nDN0trNUOn0co;1DzQInbDVhE9Lh5s6T0DUL;41DKMtAnhVo7aDeluAHDJg;4XU5f8nGiPMr6eetud6epC
5ABR2gVsVZ6Ma47en4ztrx,Amar,693.0,[],13,20,05ai8foZsZwk0cni0IOuNj;1Q81kV2ciL8ysasZdViLI9;5rG4r9CUQsfZhjcCiR643w;0P3K3MbSflUxiPFmhxj2HD;1YnW3KicGQq3zD9LcdGJSh
7s02NaYKlhBogAMJ94W8CW,DCS,77801.0,['dominican pop'],52,20,4hRoKcngdOyw6Z7mR9DHJ1;2CbZTubQz6tdFmZ3TDUwp7;53J2Yngf95YsknNpyUqbnL;0HSGpDMeXaEmH5aUIHjnBF;4mnY9Vvz3GXQIyHljvWnY1
51NwQz5MA32kigUGYjdA3z,Carlo Lio,14586.0,"['canadian electronic', 'canadian house', 'tech house']",33,20,2lPXenWgbh51R950CMdk6i;7ixDtqtITfqx5lZQGh5gKe;4TeakFq7Xbpo0ihpTQrekM;3m5g6NUg2akZ9Vv9D8GYBf;0Vg2GA2WmLIPXILz95CS03
6RQjTLt0YCd8KzMz4MIcMD,Emilia,128.0,['finnish new wave'],16,20,0XMcB28t8bJvLlhPlcgefe;3Z5GO6d7DMSBeSlNBophOR;1LoNboa0WL0Wa4KUCajaqJ;6XJoGGlTzzPUJt8VbRmKFC;4RYXmp0JLdPVLHnad9qivJ
1oyTtsbChtf14jw3jptCQB,Eve,383.0,[],20,20,1qMA0aqd0yKRvDUXX2eHxS;1uyAS3fJecAarm89HFmfVx;6ao1TbiJ7LHTYKx6gIm7uN;502TsngumK5KwcgLoB2yfx;28YVOqFJ3ITY3m0LodbVM7
57ZjZU8vSOeP0Q2hbwh8wn,Jukka Poika,108799.0,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'finnish reggae', 'suomi rock']",45,20,0Wo2rgrMZVYn0u0uxlDPJP;7m7tqSW9C7alkliDAZYvF0;5CNgBVZXUEEGqyzgjUAgDj;6szmr2d0QlRU7EOyXrqGnC;1XBhgLE6ulVyRHO3aAzkcp
5Cqy5kUi1EY01scjbz87eJ,Bala,5331.0,"['latin rock', 'spanish stoner rock']",34,20,5bmRDivRMo2IWCgKn65cpY;1hrWeOJbqOlePBC687tPNi;59GJCXTWrYEkwLtpsFo5yQ;48gPTw4pWc5FCeKnXN5nCd;0MoEyI2ULO3fCBwXhClTTn
2Kt9Sw1Kxo8aF32Lx1TpTy,Atomirotta,10023.0,"['finnish blues', 'suomi rock']",39,20,0rHtbK2pK4r67coo9EsT7D;456G65y2Uw68oOkxgGsol2;2FK0OPnng20MwV4TCnm0Ei;2yrShaeAQ99Ru64HAHAMpT;0vIwzLRr3uDumTBaCmU0fm
7aSsnDTH11xS2yIn6cNtsF,Mercer,35172.0,"['bass house', 'electro house']",52,20,2GVtgxcx7jg5xVCZsIHSGN;2byH2LMDq89mx9WLeyEpZG;7w1eTNePApzDk8XtgykCPS;5O9MafawyW4O2WhJQKXj2d;32z7804hDz0hB0n9wpJRBa
1Oh5bPXjw5jreVFhKc4jux,Kaka,97739.0,"['desi pop', 'punjabi pop']",64,20,4xJWG181b96Z3nxVLGr3Ct;2qqPV8ZkTpVdwfMOKSsb8N;3mnR9SJ3hfV6EcrGKH44H9;4vIsAZx8AolYa6paJphDGY;1CluO4PWr2z45POcQ92ZPs
27lxMew0VdF2G8vaCjaQXn,Mark 'Spike' Stent,209.0,[],35,0,
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,566547.0,"['desi pop', 'filmi', 'modern bollywood']",78,20,2GoeZ0qOTt6kjsWW4eA6LS;3bAFvRjPZrpRz9Ox1sElQa;1dqPqXbxxYtCtLbKeAN2Ss;1BYjhAClGpBTLZfics0VRZ;5rQoBDKFnd1n6BkdbgVaRL
6aQfrWHwAcuY8IYItbChZh,Shinda Kahlon,1233.0,[],67,0,
2JnkjHtuUjz83gkEx8QMS4,Adana Twins,78234.0,"['deep disco house', 'german house', 'hamburg electronic', 'house', 'minimal tech house', 'organic house', 'tech house']",52,20,26J5ZprV3p7jv4fHTmpXsB;08jywfUS0hp8XYlYs0cvz8;02DWGcShQivFepRvGJ7xhB;3vjQVx1KiW9b8VpbRMWfpl;5mIowAJMp7RKNheelruV5z
4JhbRL6zaItAyzqx4gHTqz,22Gz,197263.0,"['brooklyn drill', 'nyc rap']",66,20,5qvOCtfIaafXgf3QTNy9q2;7s3eCGNZMrwUQraXlocCBv;4FeLiFUPdxVfFo8oOfA4BH;6xixlvOnj1ijQtFDiBXCIj;6FheakPfcCNN0NeROtOKeQ
4IndUOBCZYZg61557iq2A9,Maldy,17782.0,"['latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",46,20,5mgqYTU6dhKlEdi7DOy4uU;6TASDj2ogOKQptnxgEvrcP;6gm3ZEpugRTHbtEn3A6Siw;54AbdWd0XTHGLorkVwINN2;4myAXQmMuS1lZe8T6Y7eBg
37ATQx0FHilwEs303kbplC,Viernes Verde,22949.0,"['guatemalan metal', 'rock chapin']",37,20,3eOEmYDYhJCpYo0orjFoPi;0F2VKv6EcWBWBpLxmm0BEX;0ebbSztwwr8EdiTGPwcqrU;1Zyxew73e5n9nYOPF0Nn7X;6eCiShk02RlaOGukuJ9jgk
4axKuDPr6WKcDCyh8vueTY,Luar La L,16877.0,"['reggaeton flow', 'trap latino']",55,20,2Ldu7H6enktcTkYlFUPviX;7Bb4i0RT3zaudzb8KvxTUQ;1lgtR3WlcFxEy6yPoOh0J2;1u6AXgo5qmg0tfY8rDP18Z;0bK53vxFcHrFiBJuZqZ4xp
29fcEFHRcOhfTYXvS8POPV,Bayriton,999.0,[],43,20,6hYxQDiGct9yfRlSEv3F8a;0LKGP5HWxTMQL28zNFSIet;36zEPQUuk5tGABHJfIEtwU;2vnaEm73LHWfchNiQccNBa;3k090bKo2iSqNdowffKHrt
3GhvVhdZylZUmxABM30UeP,Lucky Luke,4442.0,[],44,0,
